Firma_ID,Kullandıkları_Paket,Kayıt_Tarihi,Aylık_İçerik_Sayısı,Aylık_Gelir_TL,Churn_Durumu,Müşteri_Memnuniyeti_Skoru,Tahmini_API_Maliyeti_TL,Brüt_Kar_TL
CF-2447,Başlangıç,2025-07-10,68,650,0,8,238.0,412.0
CF-2448,Profesyonel,2025-03-26,72,1500,0,1,252.0,1248.0
CF-2449,Sınırsız,2024-04-01,50,4500,0,1,175.0,4325.0
CF-2450,Başlangıç,2025-11-19,93,650,0,3,325.5,324.5
CF-2451,Başlangıç,2025-09-07,20,650,1,2,70.0,580.0
CF-2452,Başlangıç,2024-04-25,71,650,0,7,248.5,401.5
CF-2453,Profesyonel,2025-03-14,41,1500,0,6,143.5,1356.5
CF-2454,Başlangıç,2025-07-01,23,650,0,7,80.5,569.5
CF-2455,Başlangıç,2024-11-07,63,650,0,4,220.5,429.5
CF-2456,Profesyonel,2024-02-22,86,1500,0,4,301.0,1199.0
CF-2457,Başlangıç,2025-05-30,62,650,1,6,217.0,433.0
CF-2458,Profesyonel,2025-08-10,8,1500,0,9,28.0,1472.0
CF-2459,Başlangıç,2025-04-30,74,650,0,3,259.0,391.0
CF-2460,Sınırsız,2024-08-18,24,4500,1,9,84.0,4416.0
CF-2461,Profesyonel,2025-06-28,70,1500,0,9,245.0,1255.0
CF-2462,Sınırsız,2025-07-25,10,4500,0,1,35.0,4465.0
CF-2463,Başlangıç,2025-08-22,39,650,0,8,136.5,513.5
CF-2464,Sınırsız,2025-01-30,44,4500,1,4,154.0,4346.0
CF-2465,Başlangıç,2025-01-09,15,650,0,9,52.5,597.5
CF-2466,Başlangıç,2025-05-12,67,650,0,4,234.5,415.5
CF-2467,Başlangıç,2024-11-02,65,650,1,7,227.5,422.5
CF-2468,Profesyonel,2025-11-20,16,1500,0,2,56.0,1444.0
CF-2469,Profesyonel,2025-04-08,24,1500,0,7,84.0,1416.0
CF-2470,Başlangıç,2025-09-20,69,650,0,6,241.5,408.5
CF-2471,Profesyonel,2025-08-05,69,1500,0,2,241.5,1258.5
CF-2472,Profesyonel,2025-11-10,73,1500,0,3,255.5,1244.5
CF-2473,Sınırsız,2025-06-27,21,4500,1,1,73.5,4426.5
CF-2474,Başlangıç,2025-01-08,73,650,1,1,255.5,394.5
CF-2475,Başlangıç,2025-04-13,98,650,0,6,343.0,307.0
CF-2476,Profesyonel,2025-10-02,17,1500,0,6,59.5,1440.5
CF-2477,Başlangıç,2024-06-13,92,650,0,5,322.0,328.0
CF-2478,Sınırsız,2025-06-14,19,4500,0,8,66.5,4433.5
CF-2479,Başlangıç,2024-10-27,81,650,0,6,283.5,366.5
CF-2480,Profesyonel,2025-06-16,10,1500,1,9,35.0,1465.0
CF-2481,Profesyonel,2025-09-10,70,1500,0,7,245.0,1255.0
CF-2482,Başlangıç,2024-09-30,15,650,0,1,52.5,597.5
CF-2483,Profesyonel,2024-05-09,80,1500,1,2,280.0,1220.0
CF-2484,Başlangıç,2025-07-15,45,650,0,8,157.5,492.5
CF-2485,Başlangıç,2024-01-06,45,650,0,6,157.5,492.5
CF-2486,Başlangıç,2024-02-12,94,650,0,5,329.0,321.0
CF-2487,Başlangıç,2024-02-26,10,650,0,6,35.0,615.0
CF-2488,Profesyonel,2025-10-16,60,1500,0,3,210.0,1290.0
CF-2489,Başlangıç,2024-10-09,25,650,0,1,87.5,562.5
CF-2490,Başlangıç,2024-06-25,56,650,1,8,196.0,454.0
CF-2491,Başlangıç,2024-05-26,11,650,0,9,38.5,611.5
CF-2492,Sınırsız,2024-08-15,9,4500,0,5,31.5,4468.5
CF-2493,Sınırsız,2024-07-20,63,4500,0,8,220.5,4279.5
CF-2494,Başlangıç,2024-05-29,13,650,0,2,45.5,604.5
CF-2495,Profesyonel,2024-05-14,61,1500,0,4,213.5,1286.5
CF-2496,Başlangıç,2025-05-03,30,650,0,6,105.0,545.0
CF-2497,Başlangıç,2024-11-01,14,650,0,4,49.0,601.0
CF-2498,Başlangıç,2025-10-28,86,650,1,8,301.0,349.0
CF-2499,Profesyonel,2025-09-23,78,1500,0,7,273.0,1227.0
CF-2500,Profesyonel,2025-03-13,46,1500,0,7,161.0,1339.0
CF-2501,Profesyonel,2024-09-18,91,1500,0,9,318.5,1181.5
CF-2502,Başlangıç,2024-10-29,43,650,0,9,150.5,499.5
CF-2503,Profesyonel,2024-10-04,19,1500,0,4,66.5,1433.5
CF-2504,Başlangıç,2025-08-25,48,650,1,4,168.0,482.0
CF-2505,Profesyonel,2024-09-13,90,1500,0,8,315.0,1185.0
CF-2506,Profesyonel,2025-05-18,32,1500,0,4,112.0,1388.0
CF-2507,Sınırsız,2025-07-26,64,4500,0,7,224.0,4276.0
CF-2508,Profesyonel,2025-02-14,23,1500,0,1,80.5,1419.5
CF-2509,Başlangıç,2024-08-23,51,650,0,5,178.5,471.5
CF-2510,Başlangıç,2025-01-21,11,650,0,3,38.5,611.5
CF-2511,Başlangıç,2025-10-25,73,650,1,4,255.5,394.5
CF-2512,Sınırsız,2025-01-14,82,4500,0,3,287.0,4213.0
CF-2513,Başlangıç,2024-08-24,27,650,0,3,94.5,555.5
CF-2514,Başlangıç,2025-07-25,51,650,0,7,178.5,471.5
CF-2515,Profesyonel,2024-05-05,17,1500,0,8,59.5,1440.5
CF-2516,Başlangıç,2024-04-15,6,650,0,4,21.0,629.0
CF-2517,Başlangıç,2024-02-26,59,650,0,5,206.5,443.5
CF-2518,Başlangıç,2024-01-03,62,650,0,8,217.0,433.0
CF-2519,Başlangıç,2025-12-21,55,650,0,1,192.5,457.5
CF-2520,Profesyonel,2024-12-08,48,1500,0,8,168.0,1332.0
CF-2521,Başlangıç,2024-09-12,91,650,1,1,318.5,331.5
CF-2522,Başlangıç,2024-12-12,30,650,0,1,105.0,545.0
CF-2523,Başlangıç,2025-03-07,20,650,0,9,70.0,580.0
CF-2524,Başlangıç,2025-05-03,34,650,0,7,119.0,531.0
CF-2525,Başlangıç,2024-10-11,35,650,1,9,122.5,527.5
CF-2526,Sınırsız,2024-05-23,16,4500,1,8,56.0,4444.0
CF-2527,Profesyonel,2024-10-13,93,1500,0,6,325.5,1174.5
CF-2528,Sınırsız,2024-05-17,3,4500,0,2,10.5,4489.5
CF-2529,Başlangıç,2024-01-15,34,650,1,9,119.0,531.0
CF-2530,Sınırsız,2024-05-14,66,4500,1,8,231.0,4269.0
CF-2531,Başlangıç,2024-02-26,27,650,0,2,94.5,555.5
CF-2532,Başlangıç,2025-11-01,92,650,0,9,322.0,328.0
CF-2533,Başlangıç,2024-05-08,49,650,0,8,171.5,478.5
CF-2534,Başlangıç,2025-01-11,99,650,0,4,346.5,303.5
CF-2535,Profesyonel,2025-05-27,60,1500,0,7,210.0,1290.0
CF-2536,Profesyonel,2024-06-17,19,1500,0,2,66.5,1433.5
CF-2537,Sınırsız,2025-01-10,73,4500,0,3,255.5,4244.5
CF-2538,Profesyonel,2024-05-23,60,1500,0,9,210.0,1290.0
CF-2539,Başlangıç,2024-12-03,3,650,0,9,10.5,639.5
CF-2540,Başlangıç,2025-05-21,85,650,0,2,297.5,352.5
CF-2541,Başlangıç,2024-10-12,51,650,0,6,178.5,471.5
CF-2542,Profesyonel,2025-10-09,41,1500,1,9,143.5,1356.5
CF-2543,Başlangıç,2024-01-04,14,650,0,9,49.0,601.0
CF-2544,Başlangıç,2025-11-02,88,650,0,2,308.0,342.0
CF-2545,Profesyonel,2025-03-04,12,1500,0,2,42.0,1458.0
CF-2546,Sınırsız,2024-11-21,51,4500,0,7,178.5,4321.5
CF-2547,Başlangıç,2025-04-07,39,650,0,6,136.5,513.5
CF-2548,Sınırsız,2024-03-28,93,4500,0,8,325.5,4174.5
CF-2549,Başlangıç,2024-09-12,49,650,0,8,171.5,478.5
CF-2550,Başlangıç,2024-04-04,62,650,0,2,217.0,433.0
CF-2551,Profesyonel,2024-07-07,8,1500,0,2,28.0,1472.0
CF-2552,Başlangıç,2024-12-25,73,650,0,5,255.5,394.5
CF-2553,Profesyonel,2025-06-12,61,1500,0,9,213.5,1286.5
CF-2554,Sınırsız,2025-12-27,70,4500,0,1,245.0,4255.0
CF-2555,Başlangıç,2024-10-14,3,650,0,3,10.5,639.5
CF-2556,Başlangıç,2025-12-03,99,650,0,8,346.5,303.5
CF-2557,Başlangıç,2024-12-29,65,650,1,1,227.5,422.5
CF-2558,Başlangıç,2025-10-22,78,650,0,7,273.0,377.0
CF-2559,Profesyonel,2024-02-10,82,1500,0,7,287.0,1213.0
CF-2560,Sınırsız,2025-09-03,90,4500,1,8,315.0,4185.0
CF-2561,Sınırsız,2025-04-22,72,4500,0,7,252.0,4248.0
CF-2562,Başlangıç,2024-09-05,34,650,0,4,119.0,531.0
CF-2563,Başlangıç,2025-02-28,81,650,0,4,283.5,366.5
CF-2564,Profesyonel,2025-03-03,8,1500,0,1,28.0,1472.0
CF-2565,Başlangıç,2025-07-24,97,650,1,8,339.5,310.5
CF-2566,Başlangıç,2025-01-31,79,650,0,7,276.5,373.5
CF-2567,Profesyonel,2025-07-19,41,1500,1,4,143.5,1356.5
CF-2568,Başlangıç,2025-03-08,45,650,0,1,157.5,492.5
CF-2569,Başlangıç,2024-09-19,25,650,0,3,87.5,562.5
CF-2570,Başlangıç,2025-07-26,2,650,0,3,7.0,643.0
CF-2571,Başlangıç,2025-09-07,39,650,1,3,136.5,513.5
CF-2572,Başlangıç,2025-02-01,8,650,0,9,28.0,622.0
CF-2573,Sınırsız,2024-07-31,19,4500,1,3,66.5,4433.5
CF-2574,Başlangıç,2024-06-21,98,650,0,9,343.0,307.0
CF-2575,Sınırsız,2024-10-05,38,4500,0,8,133.0,4367.0
CF-2576,Başlangıç,2024-12-22,10,650,0,1,35.0,615.0
CF-2577,Profesyonel,2024-03-27,23,1500,0,8,80.5,1419.5
CF-2578,Başlangıç,2024-02-06,93,650,0,3,325.5,324.5
CF-2579,Profesyonel,2025-04-28,15,1500,0,4,52.5,1447.5
CF-2580,Başlangıç,2024-11-07,71,650,0,8,248.5,401.5
CF-2581,Profesyonel,2025-08-02,43,1500,0,1,150.5,1349.5
CF-2582,Başlangıç,2024-02-04,98,650,0,3,343.0,307.0
CF-2583,Profesyonel,2024-11-14,63,1500,0,1,220.5,1279.5
CF-2584,Başlangıç,2025-02-12,48,650,0,1,168.0,482.0
CF-2585,Başlangıç,2024-03-15,2,650,1,8,7.0,643.0
CF-2586,Profesyonel,2025-07-26,52,1500,0,3,182.0,1318.0
CF-2587,Sınırsız,2025-04-30,39,4500,0,1,136.5,4363.5
CF-2588,Profesyonel,2024-01-17,42,1500,0,6,147.0,1353.0
CF-2589,Profesyonel,2024-07-31,69,1500,0,3,241.5,1258.5
CF-2590,Başlangıç,2024-03-24,44,650,0,8,154.0,496.0
CF-2591,Profesyonel,2025-07-16,53,1500,1,3,185.5,1314.5
CF-2592,Profesyonel,2025-10-31,31,1500,0,1,108.5,1391.5
CF-2593,Sınırsız,2024-06-04,18,4500,1,6,63.0,4437.0
CF-2594,Başlangıç,2024-10-29,56,650,0,3,196.0,454.0
CF-2595,Sınırsız,2024-05-19,35,4500,1,2,122.5,4377.5
CF-2596,Profesyonel,2025-07-18,4,1500,0,7,14.0,1486.0
CF-2597,Profesyonel,2024-05-01,77,1500,0,3,269.5,1230.5
CF-2598,Başlangıç,2024-10-04,18,650,0,6,63.0,587.0
CF-2599,Başlangıç,2024-09-03,21,650,0,4,73.5,576.5
CF-2600,Sınırsız,2025-04-17,82,4500,0,5,287.0,4213.0
CF-2601,Başlangıç,2024-07-10,89,650,1,6,311.5,338.5
CF-2602,Başlangıç,2025-12-02,95,650,1,2,332.5,317.5
CF-2603,Başlangıç,2024-09-15,35,650,1,8,122.5,527.5
CF-2604,Profesyonel,2025-06-21,65,1500,0,7,227.5,1272.5
CF-2605,Başlangıç,2025-11-25,63,650,0,5,220.5,429.5
CF-2606,Profesyonel,2025-01-22,37,1500,0,2,129.5,1370.5
CF-2607,Başlangıç,2024-06-25,24,650,0,2,84.0,566.0
CF-2608,Başlangıç,2025-01-26,85,650,0,3,297.5,352.5
CF-2609,Başlangıç,2024-04-18,81,650,0,6,283.5,366.5
CF-2610,Başlangıç,2024-11-16,96,650,1,2,336.0,314.0
CF-2611,Profesyonel,2025-04-10,36,1500,1,7,126.0,1374.0
CF-2612,Başlangıç,2025-07-08,51,650,0,2,178.5,471.5
CF-2613,Başlangıç,2024-11-16,36,650,0,7,126.0,524.0
CF-2614,Başlangıç,2024-04-06,96,650,1,6,336.0,314.0
CF-2615,Profesyonel,2025-05-01,41,1500,1,6,143.5,1356.5
CF-2616,Profesyonel,2025-03-07,3,1500,1,5,10.5,1489.5
CF-2617,Başlangıç,2024-12-16,53,650,1,4,185.5,464.5
CF-2618,Sınırsız,2025-01-03,5,4500,0,1,17.5,4482.5
CF-2619,Başlangıç,2025-08-23,18,650,0,7,63.0,587.0
CF-2620,Sınırsız,2025-06-29,11,4500,0,9,38.5,4461.5
CF-2621,Profesyonel,2024-01-24,56,1500,0,5,196.0,1304.0
CF-2622,Başlangıç,2025-04-06,76,650,0,7,266.0,384.0
CF-2623,Başlangıç,2024-07-03,90,650,0,2,315.0,335.0
CF-2624,Başlangıç,2025-02-09,90,650,0,4,315.0,335.0
CF-2625,Profesyonel,2024-04-26,53,1500,1,3,185.5,1314.5
CF-2626,Başlangıç,2025-02-05,70,650,1,5,245.0,405.0
CF-2627,Başlangıç,2024-12-11,54,650,0,3,189.0,461.0
CF-2628,Sınırsız,2025-09-09,67,4500,0,9,234.5,4265.5
CF-2629,Sınırsız,2024-12-14,21,4500,0,5,73.5,4426.5
CF-2630,Başlangıç,2025-09-19,81,650,0,1,283.5,366.5
CF-2631,Profesyonel,2025-01-25,15,1500,1,1,52.5,1447.5
CF-2632,Profesyonel,2025-11-12,24,1500,0,5,84.0,1416.0
CF-2633,Sınırsız,2024-12-19,33,4500,0,1,115.5,4384.5
CF-2634,Başlangıç,2024-03-31,13,650,0,4,45.5,604.5
CF-2635,Başlangıç,2024-09-03,31,650,0,1,108.5,541.5
CF-2636,Profesyonel,2024-03-29,40,1500,0,2,140.0,1360.0
CF-2637,Başlangıç,2024-02-21,31,650,1,5,108.5,541.5
CF-2638,Başlangıç,2025-12-26,42,650,1,1,147.0,503.0
CF-2639,Profesyonel,2024-01-22,71,1500,0,5,248.5,1251.5
CF-2640,Profesyonel,2025-03-10,70,1500,0,6,245.0,1255.0
CF-2641,Başlangıç,2024-02-29,86,650,0,7,301.0,349.0
CF-2642,Başlangıç,2025-06-18,39,650,0,9,136.5,513.5
CF-2643,Sınırsız,2024-07-12,31,4500,0,1,108.5,4391.5
CF-2644,Profesyonel,2025-03-11,10,1500,1,7,35.0,1465.0
CF-2645,Profesyonel,2025-06-28,60,1500,0,7,210.0,1290.0
CF-2646,Başlangıç,2024-12-23,86,650,0,4,301.0,349.0
CF-2647,Başlangıç,2025-05-25,8,650,0,4,28.0,622.0
CF-2648,Başlangıç,2025-06-13,11,650,0,6,38.5,611.5
CF-2649,Başlangıç,2024-06-05,80,650,1,3,280.0,370.0
CF-2650,Profesyonel,2025-06-09,93,1500,0,5,325.5,1174.5
CF-2651,Profesyonel,2024-03-26,71,1500,0,8,248.5,1251.5
CF-2652,Profesyonel,2024-01-09,24,1500,0,5,84.0,1416.0
CF-2653,Başlangıç,2025-06-29,74,650,0,1,259.0,391.0
CF-2654,Sınırsız,2025-09-17,41,4500,0,3,143.5,4356.5
CF-2655,Sınırsız,2025-07-11,16,4500,0,1,56.0,4444.0
CF-2656,Başlangıç,2025-02-02,41,650,0,9,143.5,506.5
CF-2657,Sınırsız,2024-11-03,21,4500,0,4,73.5,4426.5
CF-2658,Başlangıç,2024-09-09,10,650,0,1,35.0,615.0
CF-2659,Başlangıç,2025-03-22,60,650,0,5,210.0,440.0
CF-2660,Profesyonel,2024-08-27,21,1500,0,1,73.5,1426.5
CF-2661,Profesyonel,2025-05-15,15,1500,0,4,52.5,1447.5
CF-2662,Başlangıç,2024-12-22,26,650,1,1,91.0,559.0
CF-2663,Profesyonel,2025-07-20,44,1500,0,3,154.0,1346.0
CF-2664,Başlangıç,2024-09-24,89,650,0,5,311.5,338.5
CF-2665,Profesyonel,2025-12-08,86,1500,0,1,301.0,1199.0
CF-2666,Profesyonel,2025-01-04,59,1500,0,3,206.5,1293.5
CF-2667,Başlangıç,2025-04-04,6,650,0,5,21.0,629.0
CF-2668,Profesyonel,2024-06-14,60,1500,0,6,210.0,1290.0
CF-2669,Profesyonel,2025-07-29,91,1500,0,9,318.5,1181.5
CF-2670,Başlangıç,2024-05-30,16,650,0,7,56.0,594.0
CF-2671,Başlangıç,2024-09-15,86,650,0,2,301.0,349.0
CF-2672,Başlangıç,2025-12-23,16,650,0,7,56.0,594.0
CF-2673,Profesyonel,2024-04-29,12,1500,0,9,42.0,1458.0
CF-2674,Sınırsız,2024-05-17,48,4500,1,7,168.0,4332.0
CF-2675,Başlangıç,2024-09-18,93,650,1,8,325.5,324.5
CF-2676,Başlangıç,2025-04-20,81,650,1,1,283.5,366.5
CF-2677,Sınırsız,2025-09-02,49,4500,1,8,171.5,4328.5
CF-2678,Başlangıç,2024-10-27,34,650,0,5,119.0,531.0
CF-2679,Başlangıç,2024-11-23,36,650,1,2,126.0,524.0
CF-2680,Profesyonel,2025-06-19,74,1500,0,8,259.0,1241.0
CF-2681,Başlangıç,2025-04-27,57,650,0,9,199.5,450.5
CF-2682,Başlangıç,2025-07-07,67,650,1,1,234.5,415.5
CF-2683,Profesyonel,2025-06-17,70,1500,1,9,245.0,1255.0
CF-2684,Profesyonel,2025-03-04,47,1500,0,6,164.5,1335.5
CF-2685,Başlangıç,2025-08-24,42,650,0,9,147.0,503.0
CF-2686,Başlangıç,2025-07-23,64,650,1,8,224.0,426.0
CF-2687,Profesyonel,2024-05-30,41,1500,0,2,143.5,1356.5
CF-2688,Başlangıç,2024-08-03,96,650,0,4,336.0,314.0
CF-2689,Başlangıç,2024-05-26,81,650,0,8,283.5,366.5
CF-2690,Başlangıç,2024-09-06,51,650,0,1,178.5,471.5
CF-2691,Profesyonel,2024-03-24,49,1500,0,2,171.5,1328.5
CF-2692,Sınırsız,2024-10-10,53,4500,0,4,185.5,4314.5
CF-2693,Sınırsız,2024-01-26,56,4500,0,4,196.0,4304.0
CF-2694,Başlangıç,2024-04-02,64,650,0,2,224.0,426.0
CF-2695,Profesyonel,2024-07-09,55,1500,0,7,192.5,1307.5
CF-2696,Başlangıç,2024-01-22,84,650,1,8,294.0,356.0
CF-2697,Başlangıç,2025-07-11,13,650,1,8,45.5,604.5
CF-2698,Başlangıç,2024-01-18,47,650,0,1,164.5,485.5
CF-2699,Profesyonel,2025-07-06,72,1500,0,1,252.0,1248.0
CF-2700,Başlangıç,2024-03-12,53,650,0,6,185.5,464.5
CF-2701,Sınırsız,2024-08-22,96,4500,0,5,336.0,4164.0
CF-2702,Sınırsız,2025-09-26,55,4500,0,3,192.5,4307.5
CF-2703,Sınırsız,2024-12-19,27,4500,0,7,94.5,4405.5
CF-2704,Başlangıç,2025-03-21,98,650,0,5,343.0,307.0
CF-2705,Sınırsız,2024-02-26,69,4500,0,6,241.5,4258.5
CF-2706,Sınırsız,2024-08-09,7,4500,0,9,24.5,4475.5
CF-2707,Sınırsız,2024-07-15,42,4500,0,2,147.0,4353.0
CF-2708,Sınırsız,2024-04-04,41,4500,0,3,143.5,4356.5
CF-2709,Başlangıç,2024-08-11,7,650,0,5,24.5,625.5
CF-2710,Başlangıç,2025-07-15,96,650,1,6,336.0,314.0
CF-2711,Profesyonel,2025-01-11,49,1500,0,2,171.5,1328.5
CF-2712,Başlangıç,2025-09-30,22,650,1,8,77.0,573.0
CF-2713,Profesyonel,2025-09-09,52,1500,0,4,182.0,1318.0
CF-2714,Profesyonel,2024-02-29,19,1500,1,7,66.5,1433.5
CF-2715,Başlangıç,2025-10-14,69,650,0,2,241.5,408.5
CF-2716,Başlangıç,2024-10-13,67,650,1,2,234.5,415.5
CF-2717,Başlangıç,2024-12-24,56,650,1,7,196.0,454.0
CF-2718,Başlangıç,2025-06-07,49,650,0,8,171.5,478.5
CF-2719,Başlangıç,2025-08-25,10,650,0,1,35.0,615.0
CF-2720,Başlangıç,2024-10-17,36,650,0,8,126.0,524.0
CF-2721,Profesyonel,2025-07-19,61,1500,0,6,213.5,1286.5
CF-2722,Başlangıç,2024-01-24,64,650,0,8,224.0,426.0
CF-2723,Başlangıç,2024-02-02,42,650,0,8,147.0,503.0
CF-2724,Profesyonel,2024-08-17,13,1500,0,1,45.5,1454.5
CF-2725,Başlangıç,2025-01-02,80,650,0,6,280.0,370.0
CF-2726,Profesyonel,2025-08-19,70,1500,0,1,245.0,1255.0
CF-2727,Profesyonel,2024-01-02,97,1500,1,8,339.5,1160.5
CF-2728,Profesyonel,2024-12-17,25,1500,0,4,87.5,1412.5
CF-2729,Başlangıç,2025-09-07,20,650,0,6,70.0,580.0
CF-2730,Başlangıç,2025-01-10,57,650,0,2,199.5,450.5
CF-2731,Başlangıç,2025-11-19,20,650,0,4,70.0,580.0
CF-2732,Profesyonel,2025-02-07,67,1500,0,5,234.5,1265.5
CF-2733,Sınırsız,2025-09-11,59,4500,0,3,206.5,4293.5
CF-2734,Başlangıç,2025-03-15,9,650,0,2,31.5,618.5
CF-2735,Başlangıç,2024-06-03,65,650,1,1,227.5,422.5
CF-2736,Başlangıç,2025-04-01,37,650,1,3,129.5,520.5
CF-2737,Başlangıç,2024-08-23,30,650,0,3,105.0,545.0
CF-2738,Başlangıç,2024-01-09,11,650,0,7,38.5,611.5
CF-2739,Profesyonel,2025-11-25,79,1500,0,3,276.5,1223.5
CF-2740,Başlangıç,2024-05-20,21,650,0,9,73.5,576.5
CF-2741,Başlangıç,2025-07-27,74,650,0,5,259.0,391.0
CF-2742,Sınırsız,2024-03-06,20,4500,0,9,70.0,4430.0
CF-2743,Profesyonel,2025-06-24,26,1500,0,7,91.0,1409.0
CF-2744,Profesyonel,2025-07-03,93,1500,0,5,325.5,1174.5
CF-2745,Sınırsız,2024-10-30,6,4500,0,1,21.0,4479.0
CF-2746,Başlangıç,2024-07-06,55,650,0,3,192.5,457.5
CF-2747,Profesyonel,2025-10-23,39,1500,0,7,136.5,1363.5
CF-2748,Profesyonel,2024-05-30,20,1500,0,4,70.0,1430.0
CF-2749,Sınırsız,2024-03-28,18,4500,1,9,63.0,4437.0
CF-2750,Başlangıç,2025-05-28,7,650,0,2,24.5,625.5
CF-2751,Sınırsız,2025-09-22,33,4500,0,8,115.5,4384.5
CF-2752,Başlangıç,2024-10-14,80,650,0,5,280.0,370.0
CF-2753,Profesyonel,2024-08-07,32,1500,1,3,112.0,1388.0
CF-2754,Profesyonel,2025-10-16,26,1500,0,7,91.0,1409.0
CF-2755,Başlangıç,2024-12-31,38,650,1,6,133.0,517.0
CF-2756,Başlangıç,2024-04-03,2,650,0,9,7.0,643.0
CF-2757,Sınırsız,2025-08-12,12,4500,1,6,42.0,4458.0
CF-2758,Başlangıç,2024-06-24,63,650,0,3,220.5,429.5
CF-2759,Profesyonel,2024-01-04,5,1500,0,8,17.5,1482.5
CF-2760,Profesyonel,2025-01-21,19,1500,1,2,66.5,1433.5
CF-2761,Profesyonel,2025-03-12,47,1500,0,3,164.5,1335.5
CF-2762,Başlangıç,2024-07-28,77,650,0,7,269.5,380.5
CF-2763,Profesyonel,2025-06-23,62,1500,0,7,217.0,1283.0
CF-2764,Başlangıç,2024-11-12,6,650,1,2,21.0,629.0
CF-2765,Profesyonel,2025-11-15,47,1500,0,1,164.5,1335.5
CF-2766,Başlangıç,2025-09-10,6,650,0,8,21.0,629.0
CF-2767,Başlangıç,2024-04-10,51,650,0,1,178.5,471.5
CF-2768,Başlangıç,2024-04-24,40,650,0,4,140.0,510.0
CF-2769,Profesyonel,2024-01-05,72,1500,1,8,252.0,1248.0
CF-2770,Profesyonel,2024-03-16,76,1500,0,5,266.0,1234.0
CF-2771,Profesyonel,2025-07-15,70,1500,1,1,245.0,1255.0
CF-2772,Başlangıç,2025-11-18,39,650,0,9,136.5,513.5
CF-2773,Başlangıç,2024-03-31,33,650,0,9,115.5,534.5
CF-2774,Başlangıç,2024-07-19,63,650,0,8,220.5,429.5
CF-2775,Başlangıç,2024-08-08,40,650,0,1,140.0,510.0
CF-2776,Profesyonel,2024-05-03,9,1500,0,4,31.5,1468.5
CF-2777,Başlangıç,2024-08-31,66,650,0,6,231.0,419.0
CF-2778,Sınırsız,2024-01-13,26,4500,0,8,91.0,4409.0
CF-2779,Profesyonel,2025-12-25,98,1500,0,6,343.0,1157.0
CF-2780,Başlangıç,2025-03-22,3,650,0,4,10.5,639.5
CF-2781,Profesyonel,2025-09-01,19,1500,0,9,66.5,1433.5
CF-2782,Başlangıç,2024-11-25,78,650,0,6,273.0,377.0
CF-2783,Başlangıç,2024-05-09,84,650,0,6,294.0,356.0
CF-2784,Sınırsız,2025-11-14,23,4500,0,3,80.5,4419.5
CF-2785,Başlangıç,2024-01-02,60,650,0,4,210.0,440.0
CF-2786,Başlangıç,2025-11-29,76,650,1,6,266.0,384.0
CF-2787,Profesyonel,2025-06-09,4,1500,1,1,14.0,1486.0
CF-2788,Profesyonel,2024-09-06,33,1500,0,8,115.5,1384.5
CF-2789,Başlangıç,2024-09-02,40,650,0,2,140.0,510.0
CF-2790,Profesyonel,2024-03-15,94,1500,1,4,329.0,1171.0
CF-2791,Başlangıç,2025-07-01,31,650,0,1,108.5,541.5
CF-2792,Başlangıç,2024-11-03,96,650,1,9,336.0,314.0
CF-2793,Başlangıç,2024-07-16,4,650,0,9,14.0,636.0
CF-2794,Başlangıç,2024-01-23,14,650,0,2,49.0,601.0
CF-2795,Profesyonel,2024-10-08,95,1500,0,8,332.5,1167.5
CF-2796,Profesyonel,2024-05-10,4,1500,0,3,14.0,1486.0
CF-2797,Sınırsız,2024-11-08,96,4500,0,4,336.0,4164.0
CF-2798,Profesyonel,2025-11-03,83,1500,0,5,290.5,1209.5
CF-2799,Profesyonel,2024-11-12,4,1500,0,6,14.0,1486.0
CF-2800,Sınırsız,2025-05-17,92,4500,0,5,322.0,4178.0
CF-2801,Sınırsız,2024-11-29,15,4500,1,8,52.5,4447.5
CF-2802,Başlangıç,2024-02-23,86,650,0,5,301.0,349.0
CF-2803,Başlangıç,2024-07-23,48,650,0,9,168.0,482.0
CF-2804,Sınırsız,2025-12-08,80,4500,0,7,280.0,4220.0
CF-2805,Başlangıç,2024-07-12,32,650,0,2,112.0,538.0
CF-2806,Profesyonel,2024-05-26,47,1500,0,5,164.5,1335.5
CF-2807,Sınırsız,2024-05-13,2,4500,1,3,7.0,4493.0
CF-2808,Başlangıç,2025-10-19,19,650,0,6,66.5,583.5
CF-2809,Sınırsız,2024-05-25,6,4500,0,1,21.0,4479.0
CF-2810,Sınırsız,2025-01-21,21,4500,1,9,73.5,4426.5
CF-2811,Başlangıç,2025-11-15,67,650,0,4,234.5,415.5
CF-2812,Başlangıç,2024-10-15,21,650,1,8,73.5,576.5
CF-2813,Başlangıç,2025-10-10,21,650,0,1,73.5,576.5
CF-2814,Başlangıç,2025-01-02,50,650,0,1,175.0,475.0
CF-2815,Sınırsız,2024-04-14,44,4500,0,9,154.0,4346.0
CF-2816,Profesyonel,2025-02-18,42,1500,1,4,147.0,1353.0
CF-2817,Sınırsız,2024-09-24,47,4500,0,4,164.5,4335.5
CF-2818,Başlangıç,2024-03-29,89,650,1,9,311.5,338.5
CF-2819,Profesyonel,2025-08-05,46,1500,0,8,161.0,1339.0
CF-2820,Sınırsız,2024-02-28,22,4500,1,9,77.0,4423.0
CF-2821,Profesyonel,2025-10-10,86,1500,0,5,301.0,1199.0
